gate_type,delay_ps,tpHL_ps,tpLH_ps,power_mW,pdp,vdd,temp,cload,deck_file,output_file,static_input,static_state,switching_input,width_inv,width_n,width_n1,width_n2,width_n3,width_n4,width_p,width_p1,width_p2,width_p3,width_p4
nand2,157.85,127.4573,157.85,0.005645,0.891063,1.571,85.9,18.98,spice/generated/nand2_0169.cir,spice/outputs/nand2_0169_output.txt,b,1,a,,,0.721,1.156,,,,0.909,1.858,,
nand2,54.2364,54.2364,46.9812,0.005459,0.296077,1.89,106.0,8.34,spice/generated/nand2_0170.cir,spice/outputs/nand2_0170_output.txt,b,1,a,,,1.095,1.061,,,,1.896,1.122,,
nand2,63.2637,37.4764,63.2637,0.00291,0.184097,1.625,-35.3,3.61,spice/generated/nand2_0171.cir,spice/outputs/nand2_0171_output.txt,a,1,b,,,1.475,1.687,,,,1.896,1.759,,
nand2,76.8332,66.0799,76.8332,0.009883,0.759343,1.95,38.0,18.21,spice/generated/nand2_0172.cir,spice/outputs/nand2_0172_output.txt,b,1,a,,,1.204,1.423,,,,1.747,1.638,,
nand2,76.5294,76.5294,62.5519,0.003263,0.249715,1.554,97.8,6.47,spice/generated/nand2_0173.cir,spice/outputs/nand2_0173_output.txt,a,1,b,,,1.292,0.667,,,,1.323,1.591,,
nand2,96.1831,89.1856,96.1831,0.003224,0.310094,1.473,-0.7,10.5,spice/generated/nand2_0174.cir,spice/outputs/nand2_0174_output.txt,b,1,a,,,0.594,1.755,,,,1.458,1.434,,
nand2,92.5575,92.5575,65.6017,0.005603,0.5186,1.779,54.9,11.84,spice/generated/nand2_0175.cir,spice/outputs/nand2_0175_output.txt,b,1,a,,,0.502,1.029,,,,1.578,0.937,,
nand2,87.6526,70.3879,87.6526,0.00883,0.773972,1.799,-25.9,19.78,spice/generated/nand2_0176.cir,spice/outputs/nand2_0176_output.txt,b,1,a,,,1.289,1.261,,,,1.962,0.602,,
nand2,133.9675,133.9675,84.6647,0.006311,0.845469,1.634,37.6,15.98,spice/generated/nand2_0177.cir,spice/outputs/nand2_0177_output.txt,a,1,b,,,0.88,0.524,,,,1.454,1.972,,
nand2,81.5175,77.8391,81.5175,0.00343,0.279605,1.545,68.4,7.69,spice/generated/nand2_0178.cir,spice/outputs/nand2_0178_output.txt,a,1,b,,,1.635,0.7,,,,0.655,1.373,,
nand2,80.3125,53.4745,80.3125,0.008446,0.678319,1.888,-11.1,16.42,spice/generated/nand2_0179.cir,spice/outputs/nand2_0179_output.txt,b,1,a,,,1.543,1.448,,,,1.669,1.197,,
nand2,91.1458,37.7169,91.1458,0.004578,0.417265,1.83,115.7,7.0,spice/generated/nand2_0180.cir,spice/outputs/nand2_0180_output.txt,a,1,b,,,1.687,1.829,,,,0.555,0.802,,
nand2,62.6144,58.9529,62.6144,0.004021,0.251773,1.709,123.2,7.78,spice/generated/nand2_0181.cir,spice/outputs/nand2_0181_output.txt,b,1,a,,,1.63,0.787,,,,1.315,0.88,,
nand2,127.7381,53.3304,127.7381,0.009392,1.199716,1.919,14.8,18.0,spice/generated/nand2_0182.cir,spice/outputs/nand2_0182_output.txt,a,1,b,,,1.834,1.615,,,,0.687,1.052,,
nand2,73.7185,45.4978,73.7185,0.002187,0.161222,1.603,-9.2,2.57,spice/generated/nand2_0183.cir,spice/outputs/nand2_0183_output.txt,a,1,b,,,1.696,0.9,,,,1.538,1.051,,
nand2,136.4886,136.4886,121.8933,0.003978,0.542952,1.447,59.4,13.56,spice/generated/nand2_0184.cir,spice/outputs/nand2_0184_output.txt,a,1,b,,,0.982,0.62,,,,1.734,1.318,,
nand2,129.2228,80.6183,129.2228,0.006912,0.893188,1.668,78.4,18.32,spice/generated/nand2_0185.cir,spice/outputs/nand2_0185_output.txt,a,1,b,,,1.171,1.59,,,,0.75,1.166,,
nand2,93.5077,93.5077,80.8145,0.005796,0.541971,1.565,121.7,16.22,spice/generated/nand2_0186.cir,spice/outputs/nand2_0186_output.txt,b,1,a,,,1.456,1.045,,,,1.922,0.613,,
nand2,102.3527,102.3527,74.7612,0.009023,0.923528,1.972,-16.4,15.79,spice/generated/nand2_0187.cir,spice/outputs/nand2_0187_output.txt,a,1,b,,,0.552,0.601,,,,1.411,1.672,,
nand2,129.9964,65.4065,129.9964,0.003277,0.425998,1.617,116.7,9.43,spice/generated/nand2_0188.cir,spice/outputs/nand2_0188_output.txt,b,1,a,,,1.175,1.056,,,,0.549,0.73,,
nand2,100.9805,100.9805,87.9574,0.006623,0.668794,1.744,47.4,14.98,spice/generated/nand2_0189.cir,spice/outputs/nand2_0189_output.txt,a,1,b,,,0.874,0.67,,,,1.097,1.474,,
nand2,84.5355,84.5355,74.8032,0.006185,0.522852,1.711,110.7,12.63,spice/generated/nand2_0190.cir,spice/outputs/nand2_0190_output.txt,a,1,b,,,1.556,0.822,,,,0.677,1.662,,
nand2,238.5063,65.2982,238.5063,0.00496,1.182991,1.52,-17.6,16.4,spice/generated/nand2_0191.cir,spice/outputs/nand2_0191_output.txt,a,1,b,,,1.57,1.996,,,,0.611,0.759,,
nand2,89.2457,89.2457,83.5789,0.006565,0.585898,1.801,77.1,14.48,spice/generated/nand2_0192.cir,spice/outputs/nand2_0192_output.txt,b,1,a,,,0.95,0.736,,,,1.325,0.936,,
nand2,49.8776,21.2055,49.8776,0.001989,0.099207,1.876,43.9,1.5,spice/generated/nand2_0193.cir,spice/outputs/nand2_0193_output.txt,a,1,b,,,0.708,1.686,,,,0.682,0.801,,
nand2,113.0025,113.0025,73.1701,0.006306,0.712594,1.68,122.2,14.62,spice/generated/nand2_0194.cir,spice/outputs/nand2_0194_output.txt,a,1,b,,,0.599,1.097,,,,0.695,1.826,,
nand2,149.2647,51.6662,149.2647,0.004633,0.691543,1.715,86.9,9.55,spice/generated/nand2_0195.cir,spice/outputs/nand2_0195_output.txt,a,1,b,,,1.959,1.464,,,,1.735,0.611,,
nand2,92.2663,90.4176,92.2663,0.003505,0.323393,1.477,96.8,10.55,spice/generated/nand2_0196.cir,spice/outputs/nand2_0196_output.txt,b,1,a,,,1.652,0.694,,,,1.327,1.382,,
nand2,169.2631,83.317,169.2631,0.009074,1.535893,1.899,45.5,19.0,spice/generated/nand2_0197.cir,spice/outputs/nand2_0197_output.txt,a,1,b,,,1.902,0.838,,,,0.956,0.743,,
nand2,66.215,66.0624,66.215,0.006193,0.410069,1.908,1.3,11.14,spice/generated/nand2_0198.cir,spice/outputs/nand2_0198_output.txt,b,1,a,,,0.688,0.954,,,,1.453,1.326,,
nand2,166.0044,72.4072,166.0044,0.007118,1.181619,1.755,55.8,18.55,spice/generated/nand2_0199.cir,spice/outputs/nand2_0199_output.txt,b,1,a,,,1.853,1.006,,,,0.757,1.437,,
nand2,93.1626,52.6687,93.1626,0.008435,0.785827,1.895,-35.3,15.57,spice/generated/nand2_0200.cir,spice/outputs/nand2_0200_output.txt,a,1,b,,,1.365,1.477,,,,0.568,1.462,,
nand2,71.7546,46.714,71.7546,0.003947,0.283215,1.771,-35.0,5.65,spice/generated/nand2_0201.cir,spice/outputs/nand2_0201_output.txt,a,1,b,,,1.463,0.953,,,,1.833,1.318,,
nand2,130.4791,83.5542,130.4791,0.004411,0.575543,1.578,-28.0,12.53,spice/generated/nand2_0202.cir,spice/outputs/nand2_0202_output.txt,a,1,b,,,1.226,0.806,,,,0.59,1.159,,
nand2,55.2761,49.7684,55.2761,0.006695,0.370073,1.917,12.7,10.78,spice/generated/nand2_0203.cir,spice/outputs/nand2_0203_output.txt,b,1,a,,,1.098,1.641,,,,1.982,1.018,,
nand2,103.308,75.5608,103.308,0.00315,0.32542,1.591,37.0,8.3,spice/generated/nand2_0204.cir,spice/outputs/nand2_0204_output.txt,a,1,b,,,0.645,0.935,,,,0.901,0.872,,
nand2,140.1239,99.3607,140.1239,0.005089,0.713091,1.549,102.8,15.5,spice/generated/nand2_0205.cir,spice/outputs/nand2_0205_output.txt,a,1,b,,,1.367,0.969,,,,0.74,0.991,,
nand2,63.5412,63.5412,50.6689,0.006532,0.415051,1.998,37.0,9.69,spice/generated/nand2_0206.cir,spice/outputs/nand2_0206_output.txt,b,1,a,,,0.635,1.09,,,,1.819,1.246,,
nand2,175.1449,53.2108,175.1449,0.003091,0.541373,1.529,18.2,9.94,spice/generated/nand2_0207.cir,spice/outputs/nand2_0207_output.txt,b,1,a,,,1.824,1.481,,,,0.576,1.242,,
nand2,53.4565,43.3526,53.4565,0.005804,0.310262,1.908,31.1,8.61,spice/generated/nand2_0208.cir,spice/outputs/nand2_0208_output.txt,b,1,a,,,1.646,1.049,,,,1.824,1.591,,
nand2,114.6944,59.7039,114.6944,0.004533,0.51991,1.618,7.6,12.84,spice/generated/nand2_0209.cir,spice/outputs/nand2_0209_output.txt,b,1,a,,,1.325,1.738,,,,1.08,1.176,,
nand2,65.7869,53.8142,65.7869,0.002305,0.151639,1.477,-24.0,3.74,spice/generated/nand2_0210.cir,spice/outputs/nand2_0210_output.txt,a,1,b,,,1.337,1.048,,,,1.06,1.98,,
nand2,146.1479,58.9722,146.1479,0.004589,0.670673,1.7,-32.5,12.52,spice/generated/nand2_0211.cir,spice/outputs/nand2_0211_output.txt,b,1,a,,,1.211,1.185,,,,0.706,1.0,,
nand2,64.434,64.434,63.1126,0.004044,0.260571,1.597,61.2,7.39,spice/generated/nand2_0212.cir,spice/outputs/nand2_0212_output.txt,a,1,b,,,1.609,0.949,,,,0.744,1.986,,
nand2,68.598,46.5719,68.598,0.006339,0.434843,1.825,9.5,12.09,spice/generated/nand2_0213.cir,spice/outputs/nand2_0213_output.txt,b,1,a,,,1.511,1.97,,,,1.724,1.053,,
nand2,43.4043,39.9154,43.4043,0.002476,0.107469,1.758,3.8,1.98,spice/generated/nand2_0214.cir,spice/outputs/nand2_0214_output.txt,a,1,b,,,1.368,0.841,,,,1.483,1.958,,
nand2,42.3701,42.3701,41.1839,0.00106,0.044912,1.502,63.8,1.6,spice/generated/nand2_0215.cir,spice/outputs/nand2_0215_output.txt,b,1,a,,,0.722,1.521,,,,1.43,1.762,,
nand2,126.7293,91.4547,126.7293,0.004045,0.51262,1.514,32.8,12.62,spice/generated/nand2_0216.cir,spice/outputs/nand2_0216_output.txt,a,1,b,,,0.806,1.253,,,,1.128,1.119,,
nand2,122.7189,73.2026,122.7189,0.006759,0.829457,1.924,81.4,13.58,spice/generated/nand2_0217.cir,spice/outputs/nand2_0217_output.txt,a,1,b,,,0.811,0.988,,,,0.593,0.707,,
nand2,154.0449,71.0029,154.0449,0.005086,0.783472,1.588,-11.4,14.7,spice/generated/nand2_0218.cir,spice/outputs/nand2_0218_output.txt,a,1,b,,,1.031,1.658,,,,1.868,1.013,,
nand2,69.8787,40.4715,69.8787,0.004059,0.283638,1.766,-8.3,6.65,spice/generated/nand2_0219.cir,spice/outputs/nand2_0219_output.txt,a,1,b,,,0.837,1.959,,,,0.87,1.337,,
nand2,100.6547,55.195,100.6547,0.007433,0.748166,1.823,73.9,14.71,spice/generated/nand2_0220.cir,spice/outputs/nand2_0220_output.txt,a,1,b,,,1.341,1.902,,,,1.234,1.22,,
nand2,104.2689,76.3254,104.2689,0.00549,0.572436,1.473,71.6,16.29,spice/generated/nand2_0221.cir,spice/outputs/nand2_0221_output.txt,a,1,b,,,1.728,1.932,,,,1.07,1.97,,
nand2,61.4786,56.5405,61.4786,0.002633,0.161873,1.425,117.6,5.07,spice/generated/nand2_0222.cir,spice/outputs/nand2_0222_output.txt,a,1,b,,,1.484,1.621,,,,0.619,1.886,,
nand2,117.9299,63.1796,117.9299,0.00697,0.821971,1.96,74.9,13.73,spice/generated/nand2_0223.cir,spice/outputs/nand2_0223_output.txt,b,1,a,,,1.38,0.864,,,,0.706,1.424,,
nand2,37.8105,25.7109,37.8105,0.00099,0.037432,1.783,-31.3,1.1,spice/generated/nand2_0224.cir,spice/outputs/nand2_0224_output.txt,b,1,a,,,0.651,1.656,,,,1.12,1.576,,
nand2,60.4542,60.4542,50.7349,0.003526,0.213162,1.644,114.3,7.1,spice/generated/nand2_0225.cir,spice/outputs/nand2_0225_output.txt,b,1,a,,,0.799,1.946,,,,1.818,1.216,,
nand2,96.8524,49.6715,96.8524,0.009388,0.90925,1.945,-25.2,18.35,spice/generated/nand2_0226.cir,spice/outputs/nand2_0226_output.txt,b,1,a,,,1.585,1.905,,,,1.361,1.303,,
nand2,116.7609,39.6659,116.7609,0.0028,0.326931,1.651,98.2,4.54,spice/generated/nand2_0227.cir,spice/outputs/nand2_0227_output.txt,a,1,b,,,1.754,1.682,,,,1.901,0.555,,
nand2,200.7621,70.7547,200.7621,0.009535,1.914267,1.926,-38.5,19.79,spice/generated/nand2_0228.cir,spice/outputs/nand2_0228_output.txt,a,1,b,,,1.974,0.927,,,,1.352,0.661,,
nand2,128.1713,59.7,128.1713,0.007999,1.025242,1.934,-17.9,14.89,spice/generated/nand2_0229.cir,spice/outputs/nand2_0229_output.txt,a,1,b,,,1.713,0.996,,,,1.256,0.909,,
nand2,121.1959,66.2393,121.1959,0.006184,0.749475,1.831,-37.7,12.61,spice/generated/nand2_0230.cir,spice/outputs/nand2_0230_output.txt,a,1,b,,,1.512,0.79,,,,1.006,0.943,,
nand2,85.2773,55.8261,85.2773,0.003783,0.322604,1.896,45.0,7.15,spice/generated/nand2_0231.cir,spice/outputs/nand2_0231_output.txt,b,1,a,,,0.777,0.711,,,,0.63,1.504,,
nand2,171.9799,88.8486,171.9799,0.003208,0.551712,1.404,23.3,11.88,spice/generated/nand2_0232.cir,spice/outputs/nand2_0232_output.txt,a,1,b,,,0.994,1.374,,,,1.17,0.9,,
nand2,120.9804,62.3798,120.9804,0.004857,0.587602,1.792,74.3,10.55,spice/generated/nand2_0233.cir,spice/outputs/nand2_0233_output.txt,a,1,b,,,0.96,1.108,,,,0.593,0.677,,
nand2,87.6564,52.5425,87.6564,0.005431,0.476062,1.814,65.4,10.09,spice/generated/nand2_0234.cir,spice/outputs/nand2_0234_output.txt,a,1,b,,,0.831,1.936,,,,1.911,1.051,,
nand2,89.3383,61.4865,89.3383,0.006507,0.581324,1.849,59.9,13.62,spice/generated/nand2_0235.cir,spice/outputs/nand2_0235_output.txt,b,1,a,,,1.206,1.306,,,,1.124,1.324,,
nand2,56.9675,46.8234,56.9675,0.004814,0.274242,1.857,72.3,7.87,spice/generated/nand2_0236.cir,spice/outputs/nand2_0236_output.txt,b,1,a,,,1.288,1.292,,,,1.394,1.681,,
nand2,106.5396,102.1246,106.5396,0.003088,0.328994,1.437,50.4,10.89,spice/generated/nand2_0237.cir,spice/outputs/nand2_0237_output.txt,b,1,a,,,0.725,0.992,,,,1.258,1.359,,
nand2,52.8852,52.8852,41.4313,0.003159,0.167064,1.808,78.3,3.51,spice/generated/nand2_0238.cir,spice/outputs/nand2_0238_output.txt,a,1,b,,,1.168,0.583,,,,1.233,1.848,,
nand2,130.2223,66.1241,130.2223,0.00607,0.790449,1.674,-30.5,16.51,spice/generated/nand2_0239.cir,spice/outputs/nand2_0239_output.txt,b,1,a,,,1.585,1.094,,,,1.194,1.71,,
nand2,101.9929,26.8636,101.9929,0.002389,0.243661,1.747,-32.5,2.31,spice/generated/nand2_0240.cir,spice/outputs/nand2_0240_output.txt,a,1,b,,,1.991,1.902,,,,1.017,0.596,,
nand2,99.7774,66.3976,99.7774,0.003385,0.337746,1.419,27.5,8.99,spice/generated/nand2_0241.cir,spice/outputs/nand2_0241_output.txt,a,1,b,,,1.967,1.469,,,,1.653,1.649,,
nand2,99.8929,34.6214,99.8929,0.002674,0.267114,1.669,111.3,3.53,spice/generated/nand2_0242.cir,spice/outputs/nand2_0242_output.txt,a,1,b,,,1.946,1.812,,,,1.066,0.62,,
nand2,215.0987,75.3051,215.0987,0.004641,0.998273,1.471,123.8,15.37,spice/generated/nand2_0243.cir,spice/outputs/nand2_0243_output.txt,a,1,b,,,1.968,1.752,,,,1.09,0.691,,
nand2,50.9948,46.1142,50.9948,0.002235,0.113973,1.678,78.7,3.95,spice/generated/nand2_0244.cir,spice/outputs/nand2_0244_output.txt,b,1,a,,,0.844,1.191,,,,1.136,1.069,,
nand2,146.2988,65.4898,146.2988,0.008429,1.233153,1.962,79.6,17.79,spice/generated/nand2_0245.cir,spice/outputs/nand2_0245_output.txt,b,1,a,,,1.129,1.649,,,,0.669,1.714,,
nand2,74.0861,42.4892,74.0861,0.002459,0.182178,1.544,-28.9,5.65,spice/generated/nand2_0246.cir,spice/outputs/nand2_0246_output.txt,b,1,a,,,1.508,1.808,,,,1.391,1.17,,
nand2,61.676,60.0013,61.676,0.003459,0.213337,1.641,-1.3,6.5,spice/generated/nand2_0247.cir,spice/outputs/nand2_0247_output.txt,a,1,b,,,0.585,1.256,,,,0.826,1.796,,
nand2,120.9498,46.8339,120.9498,0.0055,0.665224,1.746,87.5,10.9,spice/generated/nand2_0248.cir,spice/outputs/nand2_0248_output.txt,a,1,b,,,1.814,1.979,,,,1.728,0.855,,
nand2,88.8324,54.6728,88.8324,0.004392,0.390152,1.58,-29.9,9.12,spice/generated/nand2_0249.cir,spice/outputs/nand2_0249_output.txt,a,1,b,,,1.867,1.439,,,,1.923,1.82,,
nand2,130.2193,66.3485,130.2193,0.002893,0.376724,1.428,16.8,8.76,spice/generated/nand2_0250.cir,spice/outputs/nand2_0250_output.txt,a,1,b,,,1.287,1.544,,,,1.465,1.072,,
nand2,110.2072,88.1637,110.2072,0.005664,0.624214,1.626,84.5,16.31,spice/generated/nand2_0251.cir,spice/outputs/nand2_0251_output.txt,b,1,a,,,0.951,1.561,,,,1.21,1.774,,
nand2,134.0289,94.6685,134.0289,0.005417,0.726035,1.737,119.7,13.29,spice/generated/nand2_0252.cir,spice/outputs/nand2_0252_output.txt,a,1,b,,,0.864,0.805,,,,1.336,0.701,,
nand2,67.9779,56.3571,67.9779,0.006835,0.464629,1.908,-24.7,12.46,spice/generated/nand2_0253.cir,spice/outputs/nand2_0253_output.txt,b,1,a,,,0.903,1.511,,,,1.587,0.786,,
nand2,63.0587,56.7799,63.0587,0.002961,0.186717,1.513,85.7,7.33,spice/generated/nand2_0254.cir,spice/outputs/nand2_0254_output.txt,b,1,a,,,1.219,1.804,,,,1.586,1.338,,
nand2,105.0576,61.4524,105.0576,0.004695,0.493245,1.527,-8.6,14.22,spice/generated/nand2_0255.cir,spice/outputs/nand2_0255_output.txt,b,1,a,,,1.631,1.872,,,,1.612,1.62,,
nand2,100.2601,47.6862,100.2601,0.003263,0.327149,1.638,-0.5,6.86,spice/generated/nand2_0256.cir,spice/outputs/nand2_0256_output.txt,a,1,b,,,1.199,1.473,,,,0.982,0.925,,
nand2,89.3644,72.5146,89.3644,0.008005,0.715362,1.708,42.1,18.37,spice/generated/nand2_0257.cir,spice/outputs/nand2_0257_output.txt,a,1,b,,,1.204,1.76,,,,0.648,1.972,,
nand2,94.4598,89.9087,94.4598,0.004591,0.433665,1.588,-32.5,12.1,spice/generated/nand2_0258.cir,spice/outputs/nand2_0258_output.txt,a,1,b,,,0.524,1.33,,,,1.796,1.612,,
nand2,143.3356,99.2688,143.3356,0.006119,0.877071,1.577,-7.6,18.93,spice/generated/nand2_0259.cir,spice/outputs/nand2_0259_output.txt,a,1,b,,,0.869,1.326,,,,0.845,1.355,,
nand2,116.0789,116.0789,83.2258,0.005646,0.655381,1.554,95.6,16.1,spice/generated/nand2_0260.cir,spice/outputs/nand2_0260_output.txt,b,1,a,,,1.236,0.752,,,,1.95,1.463,,
nand2,148.0167,54.6976,148.0167,0.003327,0.492452,1.484,50.2,10.95,spice/generated/nand2_0261.cir,spice/outputs/nand2_0261_output.txt,b,1,a,,,1.985,1.936,,,,0.776,1.834,,
nand2,67.0443,62.8339,67.0443,0.00871,0.583956,1.967,70.3,14.44,spice/generated/nand2_0262.cir,spice/outputs/nand2_0262_output.txt,b,1,a,,,1.764,0.847,,,,1.647,1.119,,
nand2,207.5303,57.4618,207.5303,0.003992,0.828461,1.531,35.2,13.53,spice/generated/nand2_0263.cir,spice/outputs/nand2_0263_output.txt,b,1,a,,,1.901,1.869,,,,0.591,1.457,,
nand2,59.6824,40.0083,59.6824,0.001226,0.073171,1.404,51.0,1.33,spice/generated/nand2_0264.cir,spice/outputs/nand2_0264_output.txt,a,1,b,,,0.912,1.966,,,,0.518,1.294,,
nand2,114.108,77.6611,114.108,0.005418,0.618237,1.884,110.1,11.0,spice/generated/nand2_0265.cir,spice/outputs/nand2_0265_output.txt,a,1,b,,,0.723,0.788,,,,0.661,0.644,,
nand2,72.8725,43.0032,72.8725,0.002273,0.165639,1.56,25.5,5.29,spice/generated/nand2_0266.cir,spice/outputs/nand2_0266_output.txt,b,1,a,,,1.348,1.985,,,,1.06,1.109,,
nand2,30.666,30.666,28.5834,0.001508,0.046244,1.792,101.6,2.07,spice/generated/nand2_0267.cir,spice/outputs/nand2_0267_output.txt,b,1,a,,,1.069,1.329,,,,1.639,0.64,,
nand2,91.0404,70.0297,91.0404,0.00878,0.799335,1.822,-26.4,19.5,spice/generated/nand2_0268.cir,spice/outputs/nand2_0268_output.txt,b,1,a,,,0.997,1.966,,,,1.768,1.467,,
nand2,104.2645,85.3707,104.2645,0.004928,0.513815,1.538,108.7,14.0,spice/generated/nand2_0269.cir,spice/outputs/nand2_0269_output.txt,a,1,b,,,0.907,1.886,,,,1.538,1.35,,
nand2,62.2944,48.8459,62.2944,0.008042,0.500972,1.94,53.0,12.15,spice/generated/nand2_0270.cir,spice/outputs/nand2_0270_output.txt,a,1,b,,,0.972,1.942,,,,0.549,1.893,,
nand2,80.783,43.4565,80.783,0.007614,0.615082,1.957,9.4,11.27,spice/generated/nand2_0271.cir,spice/outputs/nand2_0271_output.txt,a,1,b,,,1.774,1.516,,,,1.346,1.35,,
nand2,46.9487,23.2316,46.9487,0.002888,0.135588,1.853,-16.9,2.02,spice/generated/nand2_0272.cir,spice/outputs/nand2_0272_output.txt,a,1,b,,,1.251,1.961,,,,1.983,1.586,,
nand2,95.1875,47.9652,95.1875,0.003305,0.314595,1.539,-27.5,7.2,spice/generated/nand2_0273.cir,spice/outputs/nand2_0273_output.txt,a,1,b,,,1.393,1.953,,,,1.408,1.421,,
nand2,80.375,72.2163,80.375,0.006633,0.533127,1.87,34.3,12.13,spice/generated/nand2_0274.cir,spice/outputs/nand2_0274_output.txt,a,1,b,,,1.063,0.779,,,,0.842,1.33,,
nand2,148.9211,148.9211,98.8448,0.00416,0.619512,1.451,62.1,14.52,spice/generated/nand2_0275.cir,spice/outputs/nand2_0275_output.txt,b,1,a,,,0.623,0.731,,,,1.697,1.57,,
nand2,79.6673,43.0208,79.6673,0.003147,0.250713,1.844,12.3,6.13,spice/generated/nand2_0276.cir,spice/outputs/nand2_0276_output.txt,b,1,a,,,0.962,1.04,,,,0.66,0.508,,
nand2,125.9583,125.9583,117.5961,0.003401,0.428384,1.452,31.1,11.53,spice/generated/nand2_0277.cir,spice/outputs/nand2_0277_output.txt,a,1,b,,,0.655,0.634,,,,1.335,1.269,,
nand2,122.47,56.192,122.47,0.009381,1.148891,1.918,-38.0,19.86,spice/generated/nand2_0278.cir,spice/outputs/nand2_0278_output.txt,b,1,a,,,1.587,1.339,,,,1.121,1.669,,
nand2,68.314,31.4619,68.314,0.00193,0.131846,1.743,-12.0,2.2,spice/generated/nand2_0279.cir,spice/outputs/nand2_0279_output.txt,a,1,b,,,0.952,1.24,,,,1.071,0.708,,
nand2,82.4032,51.8826,82.4032,0.004059,0.334475,1.566,9.5,10.42,spice/generated/nand2_0280.cir,spice/outputs/nand2_0280_output.txt,b,1,a,,,1.916,1.581,,,,1.674,1.042,,
nand2,151.9605,74.8106,151.9605,0.006638,1.008714,1.675,-17.6,17.38,spice/generated/nand2_0281.cir,spice/outputs/nand2_0281_output.txt,a,1,b,,,1.762,1.07,,,,0.51,1.094,,
nand2,135.0542,135.0542,92.6772,0.006569,0.887171,1.601,94.6,19.0,spice/generated/nand2_0282.cir,spice/outputs/nand2_0282_output.txt,b,1,a,,,0.704,0.981,,,,1.789,1.961,,
nand2,145.6183,65.9311,145.6183,0.006898,1.004475,1.687,-10.7,19.39,spice/generated/nand2_0283.cir,spice/outputs/nand2_0283_output.txt,b,1,a,,,1.602,1.449,,,,1.097,0.979,,
nand2,119.3598,98.7152,119.3598,0.006762,0.807111,1.596,6.2,19.95,spice/generated/nand2_0284.cir,spice/outputs/nand2_0284_output.txt,b,1,a,,,1.898,0.8,,,,1.679,1.048,,
nand2,48.0987,41.8622,48.0987,0.004323,0.207931,1.809,50.8,6.54,spice/generated/nand2_0285.cir,spice/outputs/nand2_0285_output.txt,b,1,a,,,1.563,1.158,,,,1.93,1.192,,
nand2,87.0475,73.5226,87.0475,0.007537,0.656077,1.891,91.3,13.51,spice/generated/nand2_0286.cir,spice/outputs/nand2_0286_output.txt,a,1,b,,,1.45,0.863,,,,1.114,1.249,,
nand2,120.3243,68.0964,120.3243,0.008895,1.070285,1.873,-27.8,18.49,spice/generated/nand2_0287.cir,spice/outputs/nand2_0287_output.txt,a,1,b,,,1.101,1.26,,,,1.986,1.219,,
nand2,46.0596,31.853,46.0596,0.001922,0.088527,1.726,90.5,2.61,spice/generated/nand2_0288.cir,spice/outputs/nand2_0288_output.txt,b,1,a,,,1.305,1.457,,,,1.039,1.843,,
nand2,151.9242,43.046,151.9242,0.004654,0.707055,1.795,18.6,8.59,spice/generated/nand2_0289.cir,spice/outputs/nand2_0289_output.txt,a,1,b,,,1.975,1.516,,,,1.47,0.566,,
nand2,138.2236,49.4983,138.2236,0.005979,0.826439,1.979,31.0,12.03,spice/generated/nand2_0290.cir,spice/outputs/nand2_0290_output.txt,b,1,a,,,1.266,1.278,,,,0.516,0.888,,
nand2,36.3352,30.6188,36.3352,0.001207,0.043857,1.667,24.5,1.47,spice/generated/nand2_0291.cir,spice/outputs/nand2_0291_output.txt,b,1,a,,,1.251,1.017,,,,1.659,1.383,,
nand2,113.3017,56.5301,113.3017,0.002821,0.319624,1.577,111.9,7.52,spice/generated/nand2_0292.cir,spice/outputs/nand2_0292_output.txt,b,1,a,,,1.595,1.022,,,,0.629,1.747,,
nand2,56.4003,34.4242,56.4003,0.001376,0.077607,1.713,17.5,1.85,spice/generated/nand2_0293.cir,spice/outputs/nand2_0293_output.txt,b,1,a,,,1.179,0.601,,,,0.646,1.583,,
nand2,198.0002,60.8155,198.0002,0.002862,0.566677,1.414,16.6,10.8,spice/generated/nand2_0294.cir,spice/outputs/nand2_0294_output.txt,b,1,a,,,1.895,1.611,,,,0.664,1.7,,
nand2,94.102,92.916,94.102,0.005363,0.504669,1.599,30.4,13.49,spice/generated/nand2_0295.cir,spice/outputs/nand2_0295_output.txt,a,1,b,,,1.445,0.78,,,,1.193,1.697,,
nand2,89.0612,54.5705,89.0612,0.001637,0.145793,1.418,61.3,4.91,spice/generated/nand2_0296.cir,spice/outputs/nand2_0296_output.txt,b,1,a,,,1.083,1.557,,,,0.796,1.388,,
nand2,102.3152,102.3152,101.2334,0.005876,0.601204,1.746,91.9,13.74,spice/generated/nand2_0297.cir,spice/outputs/nand2_0297_output.txt,a,1,b,,,0.796,0.671,,,,1.305,1.049,,
nand2,97.7046,79.7958,97.7046,0.006867,0.670937,1.717,65.5,17.06,spice/generated/nand2_0298.cir,spice/outputs/nand2_0298_output.txt,b,1,a,,,1.381,1.022,,,,1.395,1.417,,
nand2,44.5875,44.5875,39.7085,0.002757,0.122928,1.888,76.5,3.24,spice/generated/nand2_0299.cir,spice/outputs/nand2_0299_output.txt,a,1,b,,,0.627,0.701,,,,0.946,1.422,,
nand2,122.337,65.6352,122.337,0.003135,0.383526,1.47,21.6,9.04,spice/generated/nand2_0300.cir,spice/outputs/nand2_0300_output.txt,a,1,b,,,1.395,1.362,,,,0.712,1.083,,
